Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"QC","Crops","9","Argentina","5510","Production","417","Peas, green","2018","2018","tonnes","28868"
"QC","Crops","9","Argentina","5510","Production","748","Peppermint","2018","2018","tonnes","7063"
"QC","Crops","9","Argentina","5510","Production","574","Pineapples","2018","2018","tonnes","3303"
"QC","Crops","9","Argentina","5510","Production","536","Plums and sloes","2018","2018","tonnes","176000"
"QC","Crops","9","Argentina","5510","Production","116","Potatoes","2018","2018","tonnes","2340103"
"QC","Crops","9","Argentina","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","267450"
"QC","Crops","9","Argentina","5510","Production","523","Quinces","2018","2018","tonnes","28482"
"QC","Crops","9","Argentina","5510","Production","270","Rapeseed","2018","2018","tonnes","35449"
"QC","Crops","9","Argentina","5510","Production","27","Rice, paddy","2018","2018","tonnes","1367968"
"QC","Crops","9","Argentina","5510","Production","71","Rye","2018","2018","tonnes","86098"
"QC","Crops","9","Argentina","5510","Production","280","Safflower seed","2018","2018","tonnes","27839"
"QC","Crops","9","Argentina","5510","Production","328","Seed cotton","2018","2018","tonnes","813692"
"QC","Crops","9","Argentina","5510","Production","83","Sorghum","2018","2018","tonnes","1563445"
"QC","Crops","9","Argentina","5510","Production","236","Soybeans","2018","2018","tonnes","37787927"
"QC","Crops","9","Argentina","5510","Production","723","Spices nes","2018","2018","tonnes","1492"
"QC","Crops","9","Argentina","5510","Production","544","Strawberries","2018","2018","tonnes","14888"
"QC","Crops","9","Argentina","5510","Production","423","String beans","2018","2018","tonnes","49105"
"QC","Crops","9","Argentina","5510","Production","156","Sugar cane","2018","2018","tonnes","19039561"
"QC","Crops","9","Argentina","5510","Production","267","Sunflower seed","2018","2018","tonnes","3537545"
"QC","Crops","9","Argentina","5510","Production","122","Sweet potatoes","2018","2018","tonnes","339359"
"QC","Crops","9","Argentina","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","431374"
"QC","Crops","9","Argentina","5510","Production","667","Tea","2018","2018","tonnes","81981"
"QC","Crops","9","Argentina","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","104093"
"QC","Crops","9","Argentina","5510","Production","388","Tomatoes","2018","2018","tonnes","653485"
"QC","Crops","9","Argentina","5510","Production","275","Tung nuts","2018","2018","tonnes","5842"
"QC","Crops","9","Argentina","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","960810"
"QC","Crops","9","Argentina","5510","Production","222","Walnuts, with shell","2018","2018","tonnes","18412"
"QC","Crops","9","Argentina","5510","Production","567","Watermelons","2018","2018","tonnes","126466"
"QC","Crops","9","Argentina","5510","Production","15","Wheat","2018","2018","tonnes","18518045"
"QC","Crops","1","Armenia","5510","Production","221","Almonds, with shell","2018","2018","tonnes",""
"QC","Crops","1","Armenia","5510","Production","515","Apples","2018","2018","tonnes","109939"
"QC","Crops","1","Armenia","5510","Production","526","Apricots","2018","2018","tonnes","104035"
"QC","Crops","1","Armenia","5510","Production","44","Barley","2018","2018","tonnes","124167"
"QC","Crops","1","Armenia","5510","Production","176","Beans, dry","2018","2018","tonnes","2531"
"QC","Crops","1","Armenia","5510","Production","558","Berries nes","2018","2018","tonnes","12072"
"QC","Crops","1","Armenia","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","89461"
"QC","Crops","1","Armenia","5510","Production","426","Carrots and turnips","2018","2018","tonnes","16681"
"QC","Crops","1","Armenia","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","14889"
"QC","Crops","1","Armenia","5510","Production","108","Cereals nes","2018","2018","tonnes","9366"
"QC","Crops","1","Armenia","5510","Production","531","Cherries","2018","2018","tonnes","12517"
"QC","Crops","1","Armenia","5510","Production","530","Cherries, sour","2018","2018","tonnes","4737"
"QC","Crops","1","Armenia","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","50599"
"QC","Crops","1","Armenia","5510","Production","569","Figs","2018","2018","tonnes","1227"
"QC","Crops","1","Armenia","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","1267"
"QC","Crops","1","Armenia","5510","Production","541","Fruit, stone nes","2018","2018","tonnes",""
"QC","Crops","1","Armenia","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","4424"
"QC","Crops","1","Armenia","5510","Production","406","Garlic","2018","2018","tonnes","10490"
"QC","Crops","1","Armenia","5510","Production","560","Grapes","2018","2018","tonnes","179668"
"QC","Crops","1","Armenia","5510","Production","225","Hazelnuts, with shell","2018","2018","tonnes","342"
"QC","Crops","1","Armenia","5510","Production","201","Lentils","2018","2018","tonnes","217"
"QC","Crops","1","Armenia","5510","Production","333","Linseed","2018","2018","tonnes","546"
"QC","Crops","1","Armenia","5510","Production","56","Maize","2018","2018","tonnes","7615"
"QC","Crops","1","Armenia","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes","300"
"QC","Crops","1","Armenia","5510","Production","75","Oats","2018","2018","tonnes","4899"
"QC","Crops","1","Armenia","5510","Production","403","Onions, dry","2018","2018","tonnes","39279"
"QC","Crops","1","Armenia","5510","Production","534","Peaches and nectarines","2018","2018","tonnes","52247"
"QC","Crops","1","Armenia","5510","Production","521","Pears","2018","2018","tonnes","14191"
"QC","Crops","1","Armenia","5510","Production","187","Peas, dry","2018","2018","tonnes","127"
"QC","Crops","1","Armenia","5510","Production","417","Peas, green","2018","2018","tonnes","1155"
"QC","Crops","1","Armenia","5510","Production","536","Plums and sloes","2018","2018","tonnes","21164"
"QC","Crops","1","Armenia","5510","Production","116","Potatoes","2018","2018","tonnes","415050"
"QC","Crops","1","Armenia","5510","Production","211","Pulses nes","2018","2018","tonnes","948"
"QC","Crops","1","Armenia","5510","Production","523","Quinces","2018","2018","tonnes","2269"
"QC","Crops","1","Armenia","5510","Production","27","Rice, paddy","2018","2018","tonnes",""
"QC","Crops","1","Armenia","5510","Production","71","Rye","2018","2018","tonnes","842"
"QC","Crops","1","Armenia","5510","Production","328","Seed cotton","2018","2018","tonnes",""
"QC","Crops","1","Armenia","5510","Production","157","Sugar beet","2018","2018","tonnes","54173"
"QC","Crops","1","Armenia","5510","Production","267","Sunflower seed","2018","2018","tonnes",""
"QC","Crops","1","Armenia","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","914"
"QC","Crops","1","Armenia","5510","Production","388","Tomatoes","2018","2018","tonnes","138124"
"QC","Crops","1","Armenia","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","199320"
"QC","Crops","1","Armenia","5510","Production","205","Vetches","2018","2018","tonnes",""
"QC","Crops","1","Armenia","5510","Production","222","Walnuts, with shell","2018","2018","tonnes","3298"
"QC","Crops","1","Armenia","5510","Production","567","Watermelons","2018","2018","tonnes","126812"
"QC","Crops","1","Armenia","5510","Production","15","Wheat","2018","2018","tonnes","187453"
"QC","Crops","10","Australia","5510","Production","221","Almonds, with shell","2018","2018","tonnes","69880"
"QC","Crops","10","Australia","5510","Production","711","Anise, badian, fennel, coriander","2018","2018","tonnes","1264"
"QC","Crops","10","Australia","5510","Production","515","Apples","2018","2018","tonnes","268355"
"QC","Crops","10","Australia","5510","Production","526","Apricots","2018","2018","tonnes","8801"
"QC","Crops","10","Australia","5510","Production","367","Asparagus","2018","2018","tonnes","7233"
"QC","Crops","10","Australia","5510","Production","572","Avocados","2018","2018","tonnes","63486"
"QC","Crops","10","Australia","5510","Production","486","Bananas","2018","2018","tonnes","373931"
"QC","Crops","10","Australia","5510","Production","44","Barley","2018","2018","tonnes","9253852"
"QC","Crops","10","Australia","5510","Production","176","Beans, dry","2018","2018","tonnes","32569"
"QC","Crops","10","Australia","5510","Production","414","Beans, green","2018","2018","tonnes","45903"
"QC","Crops","10","Australia","5510","Production","558","Berries nes","2018","2018","tonnes","4821"
"QC","Crops","10","Australia","5510","Production","552","Blueberries","2018","2018","tonnes","5138"
"QC","Crops","10","Australia","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","377740"
"QC","Crops","10","Australia","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","92877"
"QC","Crops","10","Australia","5510","Production","101","Canary seed","2018","2018","tonnes","4847"
"QC","Crops","10","Australia","5510","Production","426","Carrots and turnips","2018","2018","tonnes","284707"
"QC","Crops","10","Australia","5510","Production","393","Cauliflowers and broccoli","2018","2018","tonnes","117461"
"QC","Crops","10","Australia","5510","Production","531","Cherries","2018","2018","tonnes","15964"
"QC","Crops","10","Australia","5510","Production","191","Chick peas","2018","2018","tonnes","998231"
"QC","Crops","10","Australia","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","49039"
"QC","Crops","10","Australia","5510","Production","767","Cotton lint","2018","2018","tonnes","950395"
"QC","Crops","10","Australia","5510","Production","329","Cottonseed","2018","2018","tonnes","1414000"
"QC","Crops","10","Australia","5510","Production","195","Cow peas, dry","2018","2018","tonnes",""
"QC","Crops","10","Australia","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","17681"
"QC","Crops","10","Australia","5510","Production","550","Currants","2018","2018","tonnes","541"
"QC","Crops","10","Australia","5510","Production","821","Fibre crops nes","2018","2018","tonnes",""
"QC","Crops","10","Australia","5510","Production","569","Figs","2018","2018","tonnes","75"
"QC","Crops","10","Australia","5510","Production","773","Flax fibre and tow","2018","2018","tonnes",""
"QC","Crops","10","Australia","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","1538"
"QC","Crops","10","Australia","5510","Production","541","Fruit, stone nes","2018","2018","tonnes",""
"QC","Crops","10","Australia","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","7647"
"QC","Crops","10","Australia","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","9518"
"QC","Crops","10","Australia","5510","Production","560","Grapes","2018","2018","tonnes","1663557"
"QC","Crops","10","Australia","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","14978"
"QC","Crops","10","Australia","5510","Production","677","Hops","2018","2018","tonnes","705"
"QC","Crops","10","Australia","5510","Production","592","Kiwi fruit","2018","2018","tonnes","2861"
"QC","Crops","10","Australia","5510","Production","497","Lemons and limes","2018","2018","tonnes","33421"
"QC","Crops","10","Australia","5510","Production","201","Lentils","2018","2018","tonnes","255185"
"QC","Crops","10","Australia","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","148349"
"QC","Crops","10","Australia","5510","Production","333","Linseed","2018","2018","tonnes","6000"
"QC","Crops","10","Australia","5510","Production","210","Lupins","2018","2018","tonnes","714254"
"QC","Crops","10","Australia","5510","Production","56","Maize","2018","2018","tonnes","387240"
"QC","Crops","10","Australia","5510","Production","446","Maize, green","2018","2018","tonnes","97224"
"QC","Crops","10","Australia","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","56893"
"QC","Crops","10","Australia","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","224672"
"QC","Crops","10","Australia","5510","Production","79","Millet","2018","2018","tonnes","35922"
"QC","Crops","10","Australia","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes","51222"
"QC","Crops","10","Australia","5510","Production","292","Mustard seed","2018","2018","tonnes",""
"QC","Crops","10","Australia","5510","Production","234","Nuts nes","2018","2018","tonnes","44014"
"QC","Crops","10","Australia","5510","Production","75","Oats","2018","2018","tonnes","1227837"
"QC","Crops","10","Australia","5510","Production","260","Olives","2018","2018","tonnes","62179"
"QC","Crops","10","Australia","5510","Production","403","Onions, dry","2018","2018","tonnes","278938"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2018","2018","tonnes","378233"
"QC","Crops","10","Australia","5510","Production","600","Papayas","2018","2018","tonnes","6402"
"QC","Crops","10","Australia","5510","Production","534","Peaches and nectarines","2018","2018","tonnes","82407"
"QC","Crops","10","Australia","5510","Production","521","Pears","2018","2018","tonnes","103748"
"QC","Crops","10","Australia","5510","Production","187","Peas, dry","2018","2018","tonnes","317209"
"QC","Crops","10","Australia","5510","Production","417","Peas, green","2018","2018","tonnes","22929"
"QC","Crops","10","Australia","5510","Production","587","Persimmons","2018","2018","tonnes","719"
"QC","Crops","10","Australia","5510","Production","574","Pineapples","2018","2018","tonnes","88660"
"QC","Crops","10","Australia","5510","Production","223","Pistachios","2018","2018","tonnes","1529"
"QC","Crops","10","Australia","5510","Production","536","Plums and sloes","2018","2018","tonnes","17837"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","2018","2018","tonnes","1188655"
"QC","Crops","10","Australia","5510","Production","211","Pulses nes","2018","2018","tonnes","37335"
"QC","Crops","10","Australia","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","92707"
"QC","Crops","10","Australia","5510","Production","523","Quinces","2018","2018","tonnes",""
"QC","Crops","10","Australia","5510","Production","270","Rapeseed","2018","2018","tonnes","3893071"
"QC","Crops","10","Australia","5510","Production","547","Raspberries","2018","2018","tonnes","707"
"QC","Crops","10","Australia","5510","Production","27","Rice, paddy","2018","2018","tonnes","635113"
"QC","Crops","10","Australia","5510","Production","71","Rye","2018","2018","tonnes","30762"
